time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-10-15T02:03:18.910Z,36.0816667,-117.8733333,4.42,-0.26,ml,9,143,0.03884,0.15,ci,ci37457981,2020-10-15T16:26:37.903Z,earthquake,0.81,0.94,0.079,1,reviewed,ci,ci
2020-10-15T02:01:13.170Z,38.1923,-117.7442,2,1.2,ml,12,100.5,0.055,0.21,nn,nn00778787,2020-10-15T02:22:53.999Z,earthquake,,3.2,,,automatic,nn,nn
2020-10-15T01:41:28.640Z,36.4675,-117.9683333,6.6,1.66,ml,34,77,0.09428,0.23,ci,ci39663592,2020-10-15T15:48:08.130Z,earthquake,0.3,0.94,0.255,16,reviewed,ci,ci
2020-10-15T01:21:35.940Z,37.6576667,-118.8305,0.39,0.33,md,8,149,0.02422,0.02,nc,nc73470926,2020-10-15T01:54:04.293Z,earthquake,0.44,0.88,0.51,8,reviewed,nc,nc
2020-10-15T01:20:28.362Z,-17.0516,-173.7905,61.78,4.8,mb,,143,4.19,0.79,us,us6000c8el,2020-10-15T01:50:24.040Z,earthquake,14.7,10.4,0.131,18,reviewed,us,us
2020-10-15T01:11:22.293Z,38.1773,-117.823,9.8,1.7,ml,24,61.68,0.041,0.1447,nn,nn00778783,2020-10-16T02:25:41.211Z,earthquake,,0.9,0.33,12,reviewed,nn,nn
2020-10-15T01:07:04.780Z,35.8195,-117.6671667,7.94,0.87,ml,30,46,0.05674,0.15,ci,ci39663568,2020-10-15T15:36:12.173Z,earthquake,0.17,0.42,0.143,10,reviewed,ci,ci
2020-10-15T01:02:56.620Z,38.1503,-117.8725,9.2,1.6,ml,17,83.7,0.014,0.14,nn,nn00778779,2020-10-15T01:12:03.777Z,earthquake,,1.9,,,automatic,nn,nn
2020-10-15T00:58:01.250Z,19.2128334,-155.4493408,34.27000046,1.87,md,38,116,,0.119999997,hv,hv72180596,2020-10-15T01:02:10.458Z,earthquake,0.73,1.16999996,1.07000005,3,automatic,hv,hv
2020-10-15T00:55:59.730Z,37.2418,-117.7842,6,1.4,ml,16,194.67,0.14,0.22,nn,nn00778776,2020-10-15T01:03:43.454Z,earthquake,,1.2,,,automatic,nn,nn
2020-10-15T00:55:06.300Z,37.5036667,-118.8045,10.43,0.82,md,9,322,0.1241,0.05,nc,nc73470921,2020-10-15T01:22:07.108Z,earthquake,1.26,0.69,0.043,6,reviewed,nc,nc
2020-10-15T00:50:36.480Z,36.2233333,-118.1191667,1.93,0.57,ml,17,168,0.2184,0.19,ci,ci39663560,2020-10-15T18:43:02.111Z,earthquake,0.36,1.19,0.053,2,reviewed,ci,ci
2020-10-15T00:46:08.523Z,61.5774,-148.0625,6.8,1.6,ml,,,,0.51,ak,ak020d9yl7qt,2020-10-15T01:43:48.962Z,earthquake,,0.3,,,reviewed,ak,ak
2020-10-15T00:46:08.196Z,61.5761,-148.0328,6.7,1.7,ml,,,,0.9,ak,ak020d9yl6ai,2020-10-15T00:50:52.568Z,earthquake,,0.2,,,automatic,ak,ak
2020-10-15T00:39:40.784Z,39.6764,-119.9245,5.6,1.4,ml,18,76.11,0.075,0.1368,nn,nn00778773,2020-10-16T02:25:34.989Z,earthquake,,1.6,0.18,9,reviewed,nn,nn
2020-10-15T00:39:16.150Z,17.9453,-66.8585,17,2.62,md,19,194,0.0363,0.17,pr,pr2020289000,2020-10-15T01:01:17.451Z,earthquake,0.75,0.49,0.21,13,reviewed,pr,pr
2020-10-15T00:36:45.610Z,39.71,-110.7126667,-3.15,3.34,ml,25,49,0.03067,0.22,uu,uu60414477,2020-10-15T18:13:39.680Z,earthquake,0.33,0.92,0.232,23,reviewed,uu,uu
2020-10-15T00:32:02.820Z,35.9763333,-117.4031667,5.56,0.87,ml,22,64,0.1072,0.15,ci,ci39663552,2020-10-15T15:29:34.829Z,earthquake,0.21,0.94,0.178,7,reviewed,ci,ci
2020-10-15T00:32:00.756Z,38.1274,-118.0048,2.4,1,ml,14,185.49,0.038,0.1034,nn,nn00778877,2020-10-16T02:26:08.023Z,earthquake,,1.1,0.49,5,reviewed,nn,nn
2020-10-15T00:25:55.470Z,40.9513321,-124.1054993,23.36,2.59,md,20,169,0.2928,0.16,nc,nc73470916,2020-10-15T05:26:29.182Z,earthquake,0.66,3.64,0.08,7,automatic,nc,nc
2020-10-15T00:24:00.869Z,38.1622,-117.8757,8,2.7,ml,27,49.77,0.004,0.1382,nn,nn00778770,2020-10-16T02:25:22.161Z,earthquake,,0.5,0.21,15,reviewed,nn,nn
2020-10-15T00:17:08.510Z,58.29183333,-154.996,3.28,0.1,ml,9,161,,0.14,av,av91009638,2020-10-16T16:50:49.240Z,earthquake,0.62,0.56,0.373401377,9,reviewed,av,av
2020-10-15T00:07:21.560Z,45.175,-112.4095,-2,0.69,ml,6,146,0.229,0.15,mb,mb80470189,2020-10-15T16:08:56.680Z,quarry blast,0.66,31.61,0.063,2,reviewed,mb,mb
2020-10-14T23:56:06.170Z,58.1815,-155.2811667,1.81,-0.52,ml,5,128,,0.09,av,av91009633,2020-10-16T00:44:07.160Z,earthquake,0.34,1.05,0.255012508,5,reviewed,av,av
2020-10-14T23:54:42.980Z,58.1875,-155.2725,1.62,0.13,ml,6,89,,0.08,av,av91009628,2020-10-16T00:31:23.960Z,earthquake,0.36,1.03,0.32106283,6,reviewed,av,av
2020-10-14T23:51:41.630Z,37.4776667,-118.766,10.24,1.36,md,21,126,0.1229,0.07,nc,nc73470906,2020-10-15T00:26:05.672Z,earthquake,0.39,0.89,0.165,19,reviewed,nc,nc
2020-10-14T23:50:18.770Z,38.1457,-118.0393,1.3,1.4,ml,12,136.77,0.027,0.04,nn,nn00778764,2020-10-14T23:54:27.654Z,earthquake,,8.9,,,automatic,nn,nn
2020-10-14T23:49:46.090Z,58.18016667,-155.33,1.22,-0.56,ml,6,109,,0.06,av,av91009623,2020-10-16T00:29:08.480Z,earthquake,0.23,0.92,0.387682828,6,reviewed,av,av
2020-10-14T23:48:25.490Z,41.7926667,-112.6801667,3.51,0.78,md,7,118,0.0721,0.05,uu,uu60414472,2020-10-15T03:40:31.270Z,earthquake,0.65,2.84,0.317,5,reviewed,uu,uu
2020-10-14T23:45:58.608Z,63.5574,-147.5253,10.9,1.3,ml,,,,1,ak,ak020d8oqovp,2020-10-14T23:51:15.145Z,earthquake,,0.3,,,automatic,ak,ak
2020-10-14T23:45:12.630Z,19.42233276,-155.4819946,5.630000114,1.91999996,md,40,52,,0.170000002,hv,hv72180521,2020-10-14T23:48:19.410Z,earthquake,0.32,1.20000005,0.170000002,21,automatic,hv,hv
2020-10-14T23:35:50.456Z,61.4101,-149.9699,20,2.1,ml,,,,0.66,ak,ak020d8ooj52,2020-10-14T23:49:34.689Z,earthquake,,0.5,,,automatic,ak,ak
2020-10-14T23:32:18.890Z,38.4918333,-112.829,0.2,-0.43,md,6,251,0.02963,0.18,uu,uu60414467,2020-10-15T03:44:40.270Z,earthquake,1.42,10.97,0.267,2,reviewed,uu,uu
2020-10-14T23:31:08.790Z,35.8586667,-117.6996667,8.92,2.16,ml,43,30,0.07286,0.12,ci,ci39663512,2020-10-15T00:28:15.830Z,earthquake,0.12,0.3,0.206,26,reviewed,ci,ci
2020-10-14T23:29:42.250Z,35.0378333,-117.6736667,0.79,1.4,ml,20,59,0.1049,0.16,ci,ci39663496,2020-10-15T00:22:14.205Z,quarry blast,0.35,0.86,0.126,22,reviewed,ci,ci
2020-10-14T23:27:32.800Z,36.9376678,-121.5376663,1.54,2.82,md,6,132,0.1874,0.18,nc,nc73470891,2020-10-15T15:28:34.710Z,earthquake,1.79,7.87,0.77,3,automatic,nc,nc
2020-10-14T23:21:13.945Z,68.5165,-147.6105,36.4,1.2,ml,,,,0.87,ak,ak020d8olgcf,2020-10-14T23:59:56.357Z,earthquake,,0.4,,,reviewed,ak,ak
2020-10-14T23:18:26.636Z,-31.7345,-68.0802,111.39,4.5,mwr,,130,0.548,0.98,us,us6000c8dv,2020-10-15T16:50:35.084Z,earthquake,4.9,7.2,0.052,36,reviewed,us,us
2020-10-14T23:08:55.450Z,35.21366667,-96.07333333,6.98,2.16,ml,85,115,0.071985874,0.27,ok,ok2020ugdf,2020-10-15T14:12:21.831Z,earthquake,,0.5,0.19,17,reviewed,ok,ok
2020-10-14T23:07:59.750Z,36.0328333,-121.529,9.4,1.77,md,21,221,0.1744,0.06,nc,nc73470886,2020-10-15T05:20:06.464Z,earthquake,0.44,0.99,0.224,17,reviewed,nc,nc
2020-10-14T23:03:21.710Z,38.8046684,-122.8246689,2.2,0.56,md,10,73,0.005477,0.02,nc,nc73470881,2020-10-14T23:18:05.221Z,earthquake,0.41,0.77,,2,automatic,nc,nc
2020-10-14T22:53:49.950Z,17.9613,-66.7383,16,2.89,md,21,183,0.1416,0.19,pr,pr2020288015,2020-10-14T23:09:52.777Z,earthquake,0.62,0.46,0.18,18,reviewed,pr,pr
2020-10-14T22:51:11.410Z,34.3613333,-116.4763333,10.23,0.95,ml,20,64,0.1043,0.15,ci,ci37302860,2020-10-15T18:38:06.082Z,earthquake,0.25,0.49,0.104,14,reviewed,ci,ci
2020-10-14T22:50:49.880Z,33.9823333,-116.8231667,17.84,0.88,ml,29,55,0.05421,0.11,ci,ci39663464,2020-10-15T00:06:58.122Z,earthquake,0.18,0.44,0.141,20,reviewed,ci,ci
2020-10-14T22:45:45.799Z,35.98866667,-96.54,0,1.61,ml,49,87,0.087282872,0.3,ok,ok2020ugcl,2020-10-15T15:06:47.509Z,quarry blast,,0.3,0.14,5,reviewed,ok,ok
2020-10-14T22:42:36.006Z,61.3507,-146.8508,23.4,1.6,ml,,,,0.51,ak,ak020d8o4kds,2020-10-14T22:49:02.870Z,earthquake,,0.4,,,automatic,ak,ak
2020-10-14T22:39:25.730Z,33.5881667,-116.8056667,6.77,0.96,ml,38,41,0.03513,0.18,ci,ci39663448,2020-10-14T23:47:50.720Z,earthquake,0.22,0.42,0.213,27,reviewed,ci,ci
2020-10-14T22:37:00.990Z,35.8873333,-117.6268333,6.13,0.93,ml,23,58,0.0524,0.08,ci,ci39663440,2020-10-15T00:00:15.532Z,earthquake,0.13,0.28,0.194,10,reviewed,ci,ci
2020-10-14T22:34:09.680Z,61.8095,-150.6015,52.4,1.7,ml,,,,0.58,ak,ak020d8o2sm7,2020-10-14T22:43:02.465Z,earthquake,,0.9,,,automatic,ak,ak
2020-10-14T22:33:53.670Z,61.7745,-150.5782,22.6,1.4,ml,,,,1.2,ak,ak020d8o2oa6,2020-10-14T22:43:02.615Z,earthquake,,0.3,,,automatic,ak,ak
2020-10-14T22:30:43.940Z,36.0283333,-121.5363333,9.36,2.29,md,48,175,0.1752,0.1,nc,nc73470876,2020-10-15T04:55:04.308Z,earthquake,0.4,0.7,0.215,37,reviewed,nc,nc
2020-10-14T22:26:37.420Z,19.17950058,-155.4768372,31.38999939,2.06,ml,48,84,,0.119999997,hv,hv72180426,2020-10-14T22:32:07.950Z,earthquake,0.65,0.819999993,3.68,6,automatic,hv,hv
2020-10-14T22:22:49.901Z,35.501,26.318,10,4.1,mb,,112,0.689,1.03,us,us6000c8d3,2020-10-14T22:36:02.040Z,earthquake,2.2,1.9,0.166,10,reviewed,us,us
2020-10-14T22:18:49.130Z,19.16366577,-155.4714966,29.75,2.12,ml,43,163,,0.109999999,hv,hv72180416,2020-10-14T22:24:19.810Z,earthquake,0.6,0.879999995,0.14,3,automatic,hv,hv
2020-10-14T22:07:36.780Z,34.3638333,-116.4775,9.85,1.09,ml,29,65,0.1067,0.16,ci,ci39663416,2020-10-15T18:36:30.068Z,earthquake,0.21,0.42,0.141,19,reviewed,ci,ci
2020-10-14T22:00:56.780Z,35.8593333,-117.6785,11.97,0.72,ml,8,84,0.07889,0.08,ci,ci39663400,2020-10-14T23:47:58.846Z,earthquake,0.57,0.98,0.15,5,reviewed,ci,ci
2020-10-14T21:53:19.590Z,33.116,-116.0908333,6.36,0.66,ml,11,103,0.07582,0.2,ci,ci39663384,2020-10-14T23:55:41.275Z,earthquake,0.45,1,0.055,4,reviewed,ci,ci
2020-10-14T21:52:00.590Z,38.8059998,-122.8188324,2.96,0.36,md,14,66,0.008575,0.02,nc,nc73470871,2020-10-14T21:53:36.378Z,earthquake,0.39,0.63,0.23,2,automatic,nc,nc
2020-10-14T21:47:10.874Z,39.665,-119.9315,6.7,-0.1,ml,4,118.14,0.062,0.0642,nn,nn00778769,2020-10-15T02:24:22.523Z,earthquake,,4.9,0.53,2,reviewed,nn,nn
2020-10-14T21:46:37.720Z,36.457,-117.9455,9.38,0.48,ml,14,148,0.1099,0.15,ci,ci39663376,2020-10-15T18:30:34.693Z,earthquake,0.24,0.63,0.189,6,reviewed,ci,ci
2020-10-14T21:45:13.100Z,44.3618333,-115.2041667,8.24,1.94,ml,8,108,0.3,0.11,mb,mb80470074,2020-10-14T23:10:11.980Z,earthquake,0.6,1.76,0.096,9,reviewed,mb,mb
2020-10-14T21:43:55.940Z,36.0293333,-121.5366667,8.01,2.98,md,68,175,0.1742,0.12,nc,nc73470861,2020-10-15T12:37:30.680Z,earthquake,0.37,0.54,0.22,60,reviewed,nc,nc
2020-10-14T21:42:41.170Z,36.0263333,-121.5443333,8.71,3.47,ml,108,177,0.1738,0.13,nc,nc73470856,2020-10-16T23:54:56.951Z,earthquake,0.24,0.36,0.115,93,reviewed,nc,nc
2020-10-14T21:42:37.150Z,19.22516632,-155.3716736,33.43000031,2.3,ml,51,154,,0.119999997,hv,hv72180361,2020-10-14T21:48:08.010Z,earthquake,0.59,0.699999988,4.05,5,automatic,hv,hv
2020-10-14T21:40:06.550Z,36.0271667,-121.5396667,9.44,2.95,md,87,176,0.1749,0.12,nc,nc73470851,2020-10-15T05:49:24.156Z,earthquake,0.3,0.46,0.212,90,reviewed,nc,nc
2020-10-14T21:36:39.620Z,33.9376667,-117.1965,12.12,1.16,ml,44,70,0.02197,0.17,ci,ci39663344,2020-10-14T23:39:49.010Z,earthquake,0.19,0.48,0.188,24,reviewed,ci,ci
2020-10-14T21:36:24.430Z,35.6053333,-117.4021667,8.94,0.73,ml,22,104,0.05241,0.14,ci,ci39663336,2020-10-14T23:32:00.924Z,earthquake,0.26,0.48,0.187,11,reviewed,ci,ci
2020-10-14T21:32:17.000Z,38.8398323,-122.8228302,1.88,0.57,md,15,64,0.01481,0.02,nc,nc73470846,2020-10-14T21:33:50.842Z,earthquake,0.23,0.51,,1,automatic,nc,nc
2020-10-14T21:20:38.293Z,63.5633,-147.4731,5,2.2,ml,,,,0.89,ak,ak020d8negrp,2020-10-14T23:29:21.247Z,earthquake,,0,,,reviewed,ak,ak
2020-10-14T21:20:37.903Z,63.5611,-147.3461,0,2.3,ml,,,,0.61,ak,ak020d8nef5z,2020-10-14T22:03:39.664Z,earthquake,,0.3,,,automatic,ak,ak
2020-10-14T21:16:54.509Z,60.8512,-146.9336,20.8,2.2,ml,,,,0.7,ak,ak020d8ndlk2,2020-10-14T21:25:21.894Z,earthquake,,0.3,,,automatic,ak,ak
2020-10-14T21:14:04.700Z,49.40133333,-120.551,-0.37,1.62,ml,5,188,0.5683,0.69,uw,uw61682862,2020-10-14T22:53:48.590Z,explosion,3.44,31.61,0.060560408,2,reviewed,uw,uw
